Variate,Strain,Generation,Substrate,Day,GrowthTemp,EvolTemp,Vmax.Int,Vmax.Slope,Vmax.SE,Vmax.Rsq,Km.Int,Km.Slope,Km.SE,Km.Rsq,delH,delS,C,Vmax.Q10,Km.Q10,Q10.MMRT,Vmax.16,Km.16,Vmax.Min
BX,W795,A,Lignin,14,22,16,-3.2780814444792,0.100749970375731,0.0175276970213924,0.970622803309407,NA,NA,NA,0,NA,NA,NA,2.73874477400376,NA,NA,-1.66608191846751,NA,-2.99532272060019
CBH,W795,A,Lignin,14,22,16,-2.66577586370289,0.141190829383691,0.018767027905455,0.949665040185174,2.73518083331499,0.0913791900271742,0.0614467554549028,0.525115418335135,126.5884966639,0.19118093381156,-4.72252931301239,4.10377915315687,2.49376071969596,8.69766719683182,-0.406722593563828,4.19724787374977,-2.15038729753038
LAP,W795,A,Lignin,14,22,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-3.16720884699379,NA,-3.16720884699379
NAG,W795,A,Lignin,14,22,16,-2.04731112389815,0.140904097507913,0.00645553620798457,0.995819501997121,-0.803635790549834,0.10931256962664,0.0365522258573386,0.899432839000934,100.711175703037,0.105429941871767,0.085733839755587,4.09202916374598,2.98358529437168,4.23834915321788,0.207154436228453,0.945365323476406,-2.86517385317103
OX,W795,A,Lignin,14,22,16,-5.04482353736812,0.209531583776618,0.0111994217735906,0.997151257131552,NA,NA,NA,1,NA,NA,NA,8.12800769665114,NA,NA,-1.69231819694223,NA,-3.87664424490331
PPO,W795,A,Lignin,14,22,16,-4.25818681578164,0.167646124708183,0.0158889326740583,0.973759307699515,2.06092932808672,0.162007231643587,0.030678477644474,0.933081185875333,138.198120749668,0.221371031838251,-3.41075921220621,5.34660215049512,5.05345575125902,9.35388081007725,-1.57584882045071,4.65304503438412,-3.47964546976988
AG,MM02,F,Lignin,14,22,16,0.0691880949488612,0.0421901378619568,0.0074755705382867,0.913921091143129,-0.186197737372912,0.118691264850624,0.0137057028714145,0.974024437692152,16.675218386364,-0.181158401393596,1.98449442006717,1.52485813365341,3.27694848199835,1.10213220014659,0.744230300740171,1.71286250023707,-2.5147132675231
BG,MM02,F,Lignin,14,22,16,1.62980348509357,-0.0185004070595431,0.0158715259872659,0.404532415867648,NA,NA,NA,1,-39.2179465367805,-0.370693224156533,4.45045914943428,0.831100900769711,NA,0.412616656315736,1.33379697214088,NA,-2.90560115740393
BX,MM02,F,Lignin,14,22,16,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
CBH,MM02,F,Lignin,14,22,16,0.489411812486859,0.0991759907513314,0.00839526165709833,0.972136066517181,0.784607881966374,0.16663292822733,0.0346470175302037,0.852565880976843,71.2850222447362,0.0203373113165796,-1.37558414674112,2.69597496630916,5.29270407345349,3.08215430652111,2.07622766450816,3.45073473360365,-2.15038729753038
LAP,MM02,F,Lignin,14,22,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.16720884699379,NA,-3.16720884699379
NAG,MM02,F,Lignin,14,22,16,0.857578783887385,0.0667878527094914,0.015675855911769,0.900755904565713,-2.1469384628218,0.1370348539977,0.0188740934444277,0.981383044137784,20.4577901468574,-0.159253238556962,4.78429205220134,1.95009585366836,3.93672256157256,0.951343101186971,1.92618442723925,0.0456192011413949,-2.86517385317103
OX,MM02,F,Lignin,14,22,16,-2.65177952914619,0.0939491488758681,0.0202029048278204,0.84390302987776,NA,NA,NA,0,52.9823856853791,-0.0730804931769689,4.27440066963348,2.5586799699291,NA,1.57652465536225,-1.1485931471323,NA,-3.87664424490331
PPO,MM02,F,Lignin,14,22,16,-2.31999852243908,0.0786232660029703,0.00339642829206657,0.996281610766962,3.83751009350648,0.0442252916460469,0.0147280089875241,0.818459386308639,52.2122437916612,-0.0728201585252961,0.37923598589947,2.19511109944968,1.55620928160874,2.0639144095329,-1.06202626639156,4.54511475984323,-3.47964546976988
AG,MM18,F,Lignin,14,22,16,-0.166907019665799,0.0501103528248836,0.0212568341324374,0.735352491299029,NA,NA,NA,1,-17.9150656966989,-0.300198772711745,5.93151660370726,1.65054168545162,NA,0.50404168427807,0.634858625532339,NA,-2.5147132675231
BG,MM18,F,Lignin,14,22,16,1.06708636831351,-0.00830673566376144,0.0166254418611974,0.199769612469548,NA,NA,NA,0,NA,NA,NA,0.920289157549155,NA,NA,0.934178597693329,NA,-2.90560115740393
BX,MM18,F,Lignin,14,22,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
CBH,MM18,F,Lignin,14,22,16,0.980449042888583,0.0879082796813723,0.0114733718206255,0.95138182218214,1.16048402395068,0.141356816829146,0.0352883813415119,0.842487604405117,60.0635182667316,-0.016919869745781,0.174671940522533,2.40868943531349,4.11059656780126,2.34527038977137,2.38698151779054,3.42219309321702,-2.15038729753038
NAG,MM18,F,Lignin,14,22,16,0.580672182841924,0.0655117936224114,0.0247902789002269,0.777370824323661,NA,NA,NA,1,5.62104883534494,-0.213895619270449,7.4261602393288,1.92536957480463,NA,0.635226493241284,1.62886088080051,NA,-2.86517385317103
OX,MM18,F,Lignin,14,22,16,-3.89836461587771,0.138714565075304,0.0189005778998761,0.96419839971452,5.69119331489259,-0.11512845682302,0.0311817129756792,0.931657500685586,75.6204852330998,0.00230656797622681,3.66158757712783,4.00340660833205,0.316230288976396,2.28270494366189,-1.67893157467284,3.84913800572427,-3.87664424490331
PER,MM18,F,Lignin,14,22,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73398096649784,NA,-2.73398096649784
PPO,MM18,F,Lignin,14,22,16,-2.41635210847451,0.0534166567090682,0.0274692045178934,0.654067520388128,NA,NA,NA,0,43.1674994226277,-0.108839175155151,2.91695000491491,1.70602579153912,NA,1.50926342256056,-1.56168560112942,NA,-3.47964546976988
AG,MM20,F,Lignin,14,22,16,0.808703926719503,-0.00919080188143083,0.000449433705967222,0.997614457242704,NA,NA,NA,NA,NA,NA,NA,0.91218904991679,NA,NA,0.66165109661661,NA,-2.5147132675231
BG,MM20,F,Lignin,14,22,16,1.33651329613018,-0.0219927024264266,0.0273008286260738,0.177843763143921,NA,NA,NA,0,-72.7437876260286,-0.490296069743628,9.5056937170978,0.802577364499142,NA,0.176921823699845,0.984630057307359,NA,-2.90560115740393
BX,MM20,F,Lignin,14,22,16,-1.20784242752358,0.0731421698162328,0.0378049058767801,0.789170459288294,NA,NA,NA,1,NA,NA,NA,2.07803284405799,NA,NA,-0.0375677104638545,NA,-2.99532272060019
CBH,MM20,F,Lignin,14,22,16,0.750649203452632,0.115488460153397,0.00969529395226602,0.972582293047388,1.10731674444745,0.171244279696678,0.0388289841498675,0.829424464473662,80.0737824333139,0.05452209609796,-0.31264453441971,3.1736571612272,5.5424841177587,3.24027745605311,2.59846456590699,3.84722521959429,-2.15038729753038
NAG,MM20,F,Lignin,14,22,16,0.990557833743946,0.0332709200607694,0.0316136396642191,0.356415300226844,NA,NA,NA,1,-26.0516631580367,-0.324923864865428,9.03013967366213,1.39474164946733,NA,0.358656888543132,1.52289255471626,NA,-2.86517385317103
OX,MM20,F,Lignin,14,22,16,-2.6070639586297,0.0454256829211567,0.00931369533250205,0.922444703661789,NA,NA,NA,0,27.2082440990881,-0.166646436270315,0.993743764543447,1.57500245217291,NA,1.37750324233825,-1.8802530318912,NA,-3.87664424490331
PPO,MM20,F,Lignin,14,22,16,-2.30165540400287,0.0680423919269682,0.0177058549279208,0.93658091627396,NA,NA,NA,1,NA,NA,NA,1.97471467442256,NA,NA,-1.21297713317138,NA,-3.47964546976988
AG,MM24,F,Lignin,14,22,16,0.0292743124655788,0.0342493855604744,0.029562717031614,0.401591567719547,NA,NA,NA,1,-17.0658747479343,-0.301197270818191,7.45777130681888,1.40845569952712,NA,0.457140064497798,0.57726448143317,NA,-2.5147132675231
AP,MM24,F,Lignin,14,22,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.518369015712207,NA,-0.518369015712207
BG,MM24,F,Lignin,14,22,16,0.355844198649028,0.0170505624718672,0.00514068055458314,0.916674317767161,-3.68390666548045,0.218231111564079,0.0700259941801345,0.906647937984151,NA,NA,NA,1.18590432229325,8.86677473888031,NA,0.628653198198902,-0.192208880455186,-2.90560115740393
BX,MM24,F,Lignin,14,22,16,0.136785227164984,0.0256554331532627,0.017580018690764,0.680481361816724,NA,NA,NA,1,NA,NA,NA,1.29246898571295,NA,NA,0.547272157617188,NA,-2.99532272060019
CBH,MM24,F,Lignin,14,22,16,1.008721497638,0.0890201110339487,0.0114537316384724,0.937894277185619,2.52928617925077,0.105851142361709,0.0299447559409518,0.757507891502574,57.9822261780048,-0.0241209282750155,0.991204216796227,2.4356194302889,2.88207760189134,2.14605928603622,2.43304327418118,4.22290445703811,-2.15038729753038
NAG,MM24,F,Lignin,14,22,16,0.0846868339917233,0.0696389892844027,0.0110453314463017,0.952096888006719,NA,NA,NA,1,29.8229142908844,-0.132453928405607,3.39631284025259,2.00649595112625,NA,1.2031329937752,1.19891066254217,NA,-2.86517385317103
OX,MM24,F,Lignin,14,22,16,-3.14476550077043,0.0921289831573723,0.0429431253448647,0.821512124886297,NA,NA,NA,1,NA,NA,NA,2.51252904011651,NA,NA,-1.67070177025247,NA,-3.87664424490331
PPO,MM24,F,Lignin,14,22,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.47964546976988,NA,-3.47964546976988
AG,MM31,F,Lignin,14,22,16,-0.206069081140497,0.0537316582193822,0.00484073049622358,0.991948984576304,NA,NA,NA,1,NA,NA,NA,1.71140827154479,NA,NA,0.653637450369619,NA,-2.5147132675231
AP,MM31,F,Lignin,14,22,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.518369015712207,NA,-0.518369015712207
BG,MM31,F,Lignin,14,22,16,2.962029630919,-0.0551777545315217,0.0202446413573527,0.881356550295575,2.53883279690266,0.0149707325402337,0.0567863352792966,0.0649855419204262,NA,NA,NA,0.57592516689284,1.16149425311433,NA,2.07918555841465,2.7783645175464,-2.90560115740393
BX,MM31,F,Lignin,14,22,16,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
CBH,MM31,F,Lignin,14,22,16,0.735784153011391,0.117829056103008,0.0156840874891174,0.933818560655225,3.37213487180158,0.0875127649691807,0.0457539765117731,0.646539999997535,86.2234178529761,0.0769983139669329,-2.05031466761259,3.24881580103248,2.39918152920406,4.01220757457588,2.62104905065952,4.77233911130847,-2.15038729753038
NAG,MM31,F,Lignin,14,22,16,1.49408617317899,0.0319587298236256,0.0305388990347343,0.353827057742191,NA,NA,NA,1,-24.8817191695439,-0.316739655683084,8.62866062772925,1.37655953854067,NA,0.375449218311581,2.005425850357,NA,-2.86517385317103
OX,MM31,F,Lignin,14,22,16,-3.01593755881933,0.0908330479737076,0.0170225144113916,0.904681616988952,3.21610283617908,0.0867487301489491,0.0403437848375592,0.82217551332651,59.8994843388187,-0.0491565387841696,-2.40431074780511,2.48017836692322,2.38092079493515,2.81718677618401,-1.56260879124001,4.60408251856226,-3.87664424490331
PER,MM31,F,Lignin,14,22,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-2.73398096649784,NA,-2.73398096649784
PPO,MM31,F,Lignin,14,22,16,-2.47634236180737,0.0899559625890964,0.0121388342819697,0.964861046464973,3.58460108806156,0.085805675083593,0.0268941452059713,0.835786513995376,57.400545264294,-0.0552537358383376,1.22811740804933,2.45852020408791,2.35857294267856,2.09216089451439,-1.03704696038183,4.95749188939905,-3.47964546976988
AG,MM02,A,Sucrose,14,22,16,0.431474007581407,0.063521401302352,0.00413757620814806,0.983312041151433,3.34510158899752,0.0397885766473126,0.0113725012060352,0.753704586023119,44.423008590334,-0.0783014863370082,-0.740243178485182,1.88742603199006,1.48867396371659,1.99978481070855,1.44781642841904,3.98171881535452,-2.5147132675231
AP,MM02,A,Sucrose,14,22,16,1.71464606457975,0.0638256868009449,0.00661937708147127,0.958751396367911,5.65465044141419,0.0500310180358924,0.0159973601932477,0.765276075494624,45.9462220983392,-0.0620291988939806,-1.24619912435211,1.89317794237861,1.64923275097711,2.11998064022595,2.73585705339487,6.45514672998847,-0.518369015712207
BG,MM02,A,Sucrose,14,22,16,1.24376957631615,0.0542589535751337,0.00499561279076431,0.967204591047126,4.21028412749398,0.0110894190838459,0.0053485218400562,0.518004215624276,36.9980398624603,-0.0986926978694978,-0.40274878371603,1.72045628178322,1.11727668249098,1.75384553358721,2.11191283351829,4.38771483283552,-2.90560115740393
BX,MM02,A,Sucrose,14,22,16,-0.531608440942305,0.0313870243239803,0.00911251342764287,0.798167399917791,4.3001661878694,0.0564120305603098,0.0250298380943003,0.628693344785786,16.2027790354854,-0.189809957068421,1.53592624172951,1.36871212537347,1.75790068695122,1.13059304819866,-0.0294160517586209,5.20275867683436,-2.99532272060019
CBH,MM02,A,Sucrose,14,22,16,-1.08122339770476,0.0560910538390619,0.00892331535774302,0.908072432811973,3.7475204379629,0.0361092594060278,0.0297963666893704,0.423402434373854,30.666562379008,-0.141385631702371,2.54853335571379,1.75226728076126,1.43489631760371,1.29449802899637,-0.183766536279766,4.32526858845935,-2.15038729753038
LAP,MM02,A,Sucrose,14,22,16,0.00372729727114454,-0.0350504234048969,0.105638543192555,0.0991708758615287,NA,NA,NA,1,NA,NA,NA,0.704332851559088,NA,NA,-0.557079477207207,NA,-3.16720884699379
NAG,MM02,A,Sucrose,14,22,16,2.18743474743527,0.111175045300811,0.00680877965030114,0.98521856804728,-0.0532578810170243,0.123493588791057,0.0170251678894429,0.946057300147584,72.0833632003361,0.0371293325597159,1.59963097536016,3.03967454769571,3.43815808614026,2.51656425020553,3.96623547224825,1.9226395396399,-2.86517385317103
OX,MM02,A,Sucrose,14,22,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-3.87664424490331,NA,-3.87664424490331
PER,MM02,A,Sucrose,14,22,16,-2.20024625175616,0.0669275974691417,0.00864540684281454,0.983587549724185,8.20628304663237,-0.0764503331660222,0.0538752869653227,0.668174210035353,NA,NA,NA,1.95282291545119,0.465565105008913,NA,-1.12940469224989,6.98307771597602,-2.73398096649784
AG,MM06,A,Sucrose,14,22,16,0.408535721702814,0.05168508982949,0.0124778838439065,0.81093986351208,4.13297125991766,0.0141016222889143,0.017843488548205,0.135054046979681,40.6222522143233,-0.0922300217535414,-2.50917455336647,1.67673910501221,1.15144332757068,2.15044987869675,1.23549715897465,4.35859721654029,-2.5147132675231
AP,MM06,A,Sucrose,14,22,16,2.59453101863363,0.0396849448596159,0.0118300326833286,0.737761565195068,7.02239462649687,0.0138544759115108,0.0209703033845773,0.0983856175936826,32.392203483633,-0.104104458119107,-2.61050873049032,1.48713202338318,1.14860109078809,1.92408836855712,3.22949013638748,7.24406624108105,-0.518369015712207
BG,MM06,A,Sucrose,14,22,16,1.44725651021689,0.0430597878888286,0.0049428599328454,0.949931441357814,2.90253083458413,-0.0136377856751893,0.00495261228074346,0.654654871726459,29.9567238164683,-0.122689655058321,-0.743381968022048,1.53817689217563,0.872512885309216,1.62407079522243,2.13621311643815,2.6843262637811,-2.90560115740393
BX,MM06,A,Sucrose,14,22,16,0.121107487359163,0.0248931198078609,0.0113464301928544,0.546138915040042,6.2730056722553,-0.0125264428627524,0.0183472634838886,0.104371266745396,23.8480212995887,-0.155813832727027,-3.35238632574218,1.28265378098928,0.882263575990325,1.79467894613601,0.519397404284938,6.07258258645126,-2.99532272060019
CBH,MM06,A,Sucrose,14,22,16,-0.311234671147101,0.0569656911215722,0.00936125977911171,0.925056915780809,4.47184534523581,-0.0184217951328514,0.0314531296891931,0.102611367260623,42.7376988753809,-0.0902693276254159,-2.14879223473442,1.76766048290016,0.831754502071186,2.16018162057415,0.600216386798055,4.17709662311018,-2.15038729753038
LAP,MM06,A,Sucrose,14,22,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-3.16720884699379,NA,-3.16720884699379
NAG,MM06,A,Sucrose,14,22,16,2.25513315038498,0.10327319013896,0.00765795277396336,0.978479037081159,0.3906268262865,0.102152420702714,0.0147361497817129,0.941238653650454,69.254674739638,0.027447527412341,0.531795518991355,2.80872853244682,2.77742490990128,2.60921201254321,3.90750419260833,2.02506555752992,-2.86517385317103
OX,MM06,A,Sucrose,14,22,16,-2.18899178472822,0.0944396258010811,0.0100061259316235,0.988898665106537,5.92136019450026,0.0664751924491116,0.0299720337888554,0.831055761662408,NA,NA,NA,2.57126053192786,1.94400820068967,NA,-0.677957771910926,6.98496327368604,-3.87664424490331
PER,MM06,A,Sucrose,14,22,16,-2.23674417312244,0.0875495822511853,0.00685839571860492,0.993900701056763,6.56272243465559,0.0266442067417615,0.0251091434572967,0.529635065998683,NA,NA,NA,2.40006500525942,1.30531196705179,NA,-0.835950857103474,6.98902974252377,-2.73398096649784
PPO,MM06,A,Sucrose,14,22,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.47964546976988,NA,-3.47964546976988
AG,MM10,A,Sucrose,14,22,16,0.843439858320546,0.0524680983923056,0.00246564158638256,0.991243918977029,3.99106145909853,0.0221250442704145,0.00652925926831299,0.741645562418612,33.6822924347894,-0.114195094595074,0.390126659154787,1.68991965083996,1.24763585273725,1.57928048332753,1.68292943259743,4.34506216742516,-2.5147132675231
AP,MM10,A,Sucrose,14,22,16,2.64361389810931,0.0450354489820102,0.00338659182976554,0.977881137975315,6.43774804582636,0.0276531906411863,0.00777396132930476,0.759808180110682,28.4135196290476,-0.118471495037683,0.394580233973856,1.56886823474574,1.31854902221478,1.46341506182155,3.36418108182148,6.88019909608534,-0.518369015712207
BG,MM10,A,Sucrose,14,22,16,1.68575203318197,0.03911060776906,0.00342889229817469,0.970171789985698,4.73055307351391,-0.00834599878432396,0.00530028608525069,0.382665096977118,27.1965936188498,-0.130786173471925,-0.756497113503429,1.47861535319635,0.919927894233969,1.56225674622934,2.31152175748693,4.59701709296473,-2.90560115740393
BX,MM10,A,Sucrose,14,22,16,0.224971864691406,0.0553121731396083,0.0119087323069013,0.877914743512548,6.2647790448193,0.0265597054268167,0.0174731668959749,0.435079905805948,39.1816262542393,-0.0989916918912557,-1.1084795565788,1.73867222248028,1.30420942717146,1.90422120393107,1.10996663492514,6.68973433164837,-2.99532272060019
CBH,MM10,A,Sucrose,14,22,16,0.312055266611589,0.0688076773993226,0.00340506219910693,0.990299306828855,4.66877400522215,0.0220004368811216,0.00795700374091169,0.656497666107156,NA,NA,NA,1.9898848524926,1.24608217447327,NA,1.41297810500075,5.0207809953201,-2.15038729753038
LAP,MM10,A,Sucrose,14,22,16,2.10212021483472,-0.0592435204966454,0.0135327596405691,0.90550440122026,10.0952753924163,-0.164665052602502,0.0304871794425042,0.93584015707585,-86.8662880001409,-0.534627085887757,4.60521170301627,0.552979026486561,0.192694253297032,0.205447310889095,1.1542238868884,7.46063455077632,-3.16720884699379
NAG,MM10,A,Sucrose,14,22,16,1.8181606392697,0.103986106954726,0.00823054722513141,0.975553435406467,-0.949648484934511,0.133333870903429,0.00260248931702055,0.999238629323455,65.7656367987736,0.0109470345030317,2.07639848484986,2.82882397725391,3.79368828836212,2.22016802889755,3.48193835054533,1.18369344952035,-2.86517385317103
PER,MM10,A,Sucrose,14,22,16,-2.88911706643357,0.16934753732928,0.0259691221461843,0.934101987253331,6.20717642616897,0.0711428233808136,0.0157264017480632,0.87214788278896,116.858906631954,0.155748801240539,6.51959808751298,5.43834819042146,2.03689834923616,3.36506085405986,-0.179556469165088,7.34546160026199,-2.73398096649784
AG,MM18,A,Sucrose,14,22,16,1.16708970496376,0.0577712662689861,0.0050762864544195,0.970041586314113,4.78388510519074,-0.00412168772395748,0.00485708041488545,0.152562342780076,39.9153808876804,-0.0886619170771706,-0.570254546377818,1.78195782704774,0.959620987427136,1.85129410372928,2.09142996526754,4.71793810160742,-2.5147132675231
AP,MM18,A,Sucrose,14,22,16,2.34466556445714,0.0481017535192755,0.00290205504481709,0.985649339159959,6.83434263690736,0.00406338704056619,0.00809156816385994,0.0593060947673953,32.2404101890362,-0.106928266188635,-0.247121522905631,1.61771965167891,1.04147072247879,1.61945546048482,3.11429362076554,6.89935682955642,-0.518369015712207
BG,MM18,A,Sucrose,14,22,16,1.01617847572803,0.055687068952206,0.00569693013287909,0.959818852569064,4.38363130828481,-0.00174321351236534,0.00645111467364159,0.0179273164017244,38.9592829397288,-0.0933921841728828,-0.7707949737198,1.74520266536701,0.982718925500461,1.85253701581571,1.90717157896333,4.35573989208696,-2.90560115740393
